family,genus,species,Long,Lat
Orchidaceae,Epidendrum,Epidendrum flammeum,-36.675972,-8.092833
Orchidaceae,Habenaria,Habenaria obtusa,-36.675972,-8.091083
Orchidaceae,Epidendrum,Epidendrum flammeum,-36.675972,-8.091083
Orchidaceae,Prescottia,Prescottia phleoides,-36.675972,-8.092833
Orchidaceae,Epidendrum,Epidendrum ramosum,-38.72,-3.901111
Orchidaceae,Trizeuxis,Trizeuxis falcata,-38.72,-3.902222
Orchidaceae,Epidendrum,NA,-38.970278,-4.206667
Orchidaceae,Rodriguezia,Rodriguezia bahiensis,-38.718333,-3.904722
Orchidaceae,Pleurothallis,NA,-38.72,-3.901111
Orchidaceae,Gomesa,Gomesa barbata,-35.765,-6.973889
Orchidaceae,NA,NA,-38.970278,-4.206667
Orchidaceae,Epidendrum,Epidendrum campestre,-35.716111,-6.9675
Orchidaceae,Gomesa,Gomesa gravesiana,-36.676389,-8.08
Orchidaceae,Leochilus,Leochilus labiatus,-38.972222,-4.207778
Orchidaceae,Habenaria,Habenaria hamata,-40.881667,-4.707222
Orchidaceae,Vanilla,Vanilla pompona,-35.793083,-6.879306
Orchidaceae,Habenaria,Habenaria schenckii,-35.791944,-6.879444
Orchidaceae,Gomesa,Gomesa barbata,-36.676667,-8.096111
Orchidaceae,Notylia,NA,-40.896111,-3.895694
Orchidaceae,Polystachya,NA,-41.243333,-13.399444
Orchidaceae,Acianthera,NA,-39.058056,-10.176944
Orchidaceae,Epidendrum,Epidendrum latilabrum,-36.021944,-7.907778
Orchidaceae,Phymatidium,Phymatidium delicatulum,-36.0275,-7.907778
Orchidaceae,Cyclopogon,NA,-36.021944,-7.907778
Orchidaceae,Habenaria,Habenaria obtusa,-35.754167,-8.328361
Orchidaceae,Epidendrum,Epidendrum secundum,-40.224056,-10.435392
Orchidaceae,Gomesa,Gomesa flexuosa,-36.076361,-8.093278
Orchidaceae,Eulophia,Eulophia maculata,-36.676361,-8.093278
Orchidaceae,Epidendrum,Epidendrum nocturnum,-35.683611,-6.966944
Orchidaceae,Habenaria,Habenaria obtusa,-35.835556,-8.335833
Orchidaceae,Habenaria,Habenaria trifida,-36.010444,-8.391583
Orchidaceae,Cattleya,Cattleya bahiensis,-41.751667,-13.166667
Orchidaceae,Brassavola,Brassavola tuberculata,-35.753333,-8.330833
Orchidaceae,Isochilus,Isochilus linearis,-41.878889,-13.043611
Orchidaceae,Sarcoglottis,NA,-40.878611,-4.750833
Orchidaceae,Acianthera,Acianthera ochreata,-35.754167,-8.328861
Orchidaceae,Epidendrum,Epidendrum tridactylum,-36.368611,-6.1675
Orchidaceae,Epidendrum,Epidendrum pessoae,-35.767222,-7.029167
Orchidaceae,Epidendrum,Epidendrum carpophorum,-36.368611,-6.1675
Orchidaceae,Epidendrum,Epidendrum ramosum,-36.368611,-6.1675
Orchidaceae,Epidendrum,Epidendrum garciae,-35.458333,-6.735
Orchidaceae,Epidendrum,Epidendrum amapense,-35.458333,-6.735
Orchidaceae,Epidendrum,Epidendrum pessoae,-36.021944,-7.907778
Orchidaceae,Epidendrum,Epidendrum warrasii,-41.828889,-12.651944
Orchidaceae,Galeandra,Galeandra montana,-37.210833,-8.556944
Orchidaceae,Gomesa,Gomesa barbata,-37.386111,-7.258056
Orchidaceae,Brassavola,Brassavola tuberculata,-41.828889,-12.651944
Orchidaceae,Bulbophyllum,NA,-41.828889,-12.651944
Orchidaceae,Gomesa,Gomesa hydrophila,-41.508611,-13.468611
Orchidaceae,Zygopetalum,NA,-41.878889,-13.043611
Orchidaceae,Maxillaria,Maxillaria leucaimata,-38.973889,-4.207778
Orchidaceae,Maxillaria,NA,-41.324167,-13.444167
Orchidaceae,Gomesa,Gomesa barbata,-39.616389,-3.609167
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-40.426111,-3.536667
Orchidaceae,Epidendrum,Epidendrum pseudodifforme,-40.426111,-3.536667
Orchidaceae,Polystachya,Polystachya foliosa,-40.426111,-3.536667
Orchidaceae,Epidendrum,Epidendrum anatipedium,-38.973889,-4.207778
Orchidaceae,Epidendrum,Epidendrum rigidum,-40.426111,-3.536667
Orchidaceae,Stelis,Stelis loefgrenii,-38.973889,-4.207778
Orchidaceae,Specklinia,NA,-40.426111,-3.536667
Orchidaceae,Octomeria,Octomeria alexandri,-41.233056,-13.397778
Orchidaceae,Epidendrum,NA,-35.795444,-7.343833
Orchidaceae,Epidendrum,Epidendrum secundum,-35.795444,-7.343833
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-35.795444,-7.343833
Orchidaceae,Prosthechea,Prosthechea faresiana,-41.2815,-11.521944
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-41.2815,-11.521944
Orchidaceae,Stelis,NA,-38.973889,-4.207778
Orchidaceae,Cyrtopodium,NA,-35.8375,-8.334722
Orchidaceae,Epidendrum,Epidendrum rigidum,-35.843944,-8.381944
Orchidaceae,Prescottia,Prescottia phleoides,-35.843944,-8.381944
Orchidaceae,Cyclopogon,NA,-36.401667,-8.211389
Orchidaceae,Encyclia,Encyclia alboxanthina,-37.253056,-8.581944
Orchidaceae,Habenaria,Habenaria hexaptera,-35.713056,-6.97
Orchidaceae,Masdevallia,Masdevallia infracta,-39.475833,-5.854167
Orchidaceae,Epistephium,Epistephium williamsii,-41.751667,-13.166667
Orchidaceae,Cleistes,NA,-41.763889,-13.158056
Orchidaceae,Acianthera,Acianthera ochreata,-41.751667,-13.166667
Orchidaceae,Epidendrum,Epidendrum dendrobioides,-41.751667,-13.166667
Orchidaceae,Sobralia,Sobralia sessilis,-41.764722,-13.156667
Orchidaceae,Cleistes,NA,-41.751667,-13.166667
Orchidaceae,Habenaria,NA,-41.751667,-13.166667
Orchidaceae,Gomesa,NA,-40.258889,-13.773056
Orchidaceae,Catasetum,Catasetum discolor,-40.850444,-4.121361
Orchidaceae,Gomesa,Gomesa flexuosa,-39.685944,-12.717222
Orchidaceae,Habenaria,Habenaria hamata,-38.05725,-7.829278
Orchidaceae,Gomesa,Gomesa flexuosa,-39.685872,-12.717222
Orchidaceae,Zygostates,NA,-36.049722,-7.466944
Orchidaceae,Epidendrum,Epidendrum pseudodifforme,-38.921111,-4.224722
Orchidaceae,Ornithocephalus,NA,-38.973889,-4.207778
Orchidaceae,Trichocentrum,Trichocentrum caatingaense,-35.800556,-6.951111
Orchidaceae,Epistephium,Epistephium williamsii,-41.243333,-13.399444
Orchidaceae,Trichocentrum,Trichocentrum fuscum,-38.973889,-4.207778
Orchidaceae,Octomeria,NA,-41.878889,-13.043611
Orchidaceae,Acianthera,NA,-41.233056,-13.397778
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-35.727778,-6.843333
Orchidaceae,Epidendrum,Epidendrum secundum,-36.045278,-7.886111
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-36.045278,-7.886111
Orchidaceae,Zygostates,Zygostates lunata,-36.049167,-7.886389
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-35.9775,-7.376944
Orchidaceae,Vanilla,Vanilla palmarum,-36.646667,-8.094167
Orchidaceae,Habenaria,Habenaria petalodes,-37.205667,-8.610944
Orchidaceae,Cyrtopodium,Cyrtopodium gigas,-36.37,-8.17
Orchidaceae,Epidendrum,Epidendrum tridactylum,-36.401667,-8.211389
Orchidaceae,Bulbophyllum,Bulbophyllum mentosum,-41.993417,-12.430056
Orchidaceae,Epidendrum,Epidendrum warrasii,-41.993417,-12.430056
Orchidaceae,NA,NA,-41.993417,-12.430056
Orchidaceae,Bulbophyllum,NA,-41.880278,-13.043889
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-41.168889,-11.496944
Orchidaceae,Epidendrum,Epidendrum secundum,-41.824167,-13.081111
Orchidaceae,Epidendrum,NA,-41.878889,-13.043611
Orchidaceae,Bulbophyllum,NA,-41.751667,-13.166667
Orchidaceae,Acianthera,NA,-38.973889,-4.207778
Orchidaceae,Campylocentrum,Campylocentrum sellowii,-41.168889,-11.496944
Orchidaceae,Campylocentrum,NA,-41.168889,-11.496944
Orchidaceae,Prescottia,NA,-41.878889,-13.060278
Orchidaceae,Cyclopogon,NA,-39.619722,-3.603611
Orchidaceae,Maxillaria,Maxillaria imbricata,-38.973889,-4.207778
Orchidaceae,Bulbophyllum,Bulbophyllum ipanemense,-41.880278,-13.043889
Orchidaceae,Acianthera,NA,-41.878889,-13.043611
Orchidaceae,Trichocentrum,Trichocentrum fuscum,-40.426111,-3.536806
Orchidaceae,Epidendrum,Epidendrum sanchezii,-38.973889,-4.207778
Orchidaceae,Cattleya,Cattleya tenuis,-41.828889,-12.651944
Orchidaceae,Epidendrum,Epidendrum ramosum,-38.973889,-4.207778
Orchidaceae,Epidendrum,Epidendrum armeniacum,-38.973889,-4.207778
Orchidaceae,Gomesa,Gomesa varicosa,-41.828889,-12.651944
Orchidaceae,Prosthechea,NA,-41.751667,-13.166667
Orchidaceae,Catasetum,NA,-41.045417,-11.416694
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-37.868611,-9.980833
Orchidaceae,Epidendrum,Epidendrum secundum,-39.493556,-10.845361
Orchidaceae,Prescottia,Prescottia plantaginea,-37.868611,-9.980833
Orchidaceae,Trichocentrum,Trichocentrum caatingaense,-35.728889,-6.758611
Orchidaceae,Epidendrum,Epidendrum rigidum,-37.868611,-9.980833
Orchidaceae,Catasetum,Catasetum purum,-37.868611,-9.980833
Orchidaceae,Trizeuxis,NA,-38.973889,-4.207778
Orchidaceae,Gomesa,Gomesa hydrophila,-36.6775,-8.094167
Orchidaceae,Gomesa,Gomesa barbata,-41.168889,-11.496944
Orchidaceae,Sarcoglottis,NA,-37.386111,-7.258056
Orchidaceae,Gomesa,Gomesa hydrophila,-36.402139,-8.188278
Orchidaceae,Prosthechea,Prosthechea alagoensis,-36.401667,-8.211389
Orchidaceae,Gomesa,NA,-36.6775,-8.094167
Orchidaceae,Epidendrum,Epidendrum secundum,-36.6775,-8.094167
Orchidaceae,Epidendrum,NA,-36.6775,-8.094167
Orchidaceae,Gomesa,Gomesa caatingana,-36.72,-8.320833
Orchidaceae,Cyrtopodium,NA,-36.049722,-7.483611
Orchidaceae,Stelis,Stelis aprica,-38.973889,-4.207778
Orchidaceae,Polystachya,NA,-36.062222,-8.364167
Orchidaceae,Gomesa,Gomesa caatingana,-36.062222,-8.364167
Orchidaceae,Acianthera,Acianthera ochreata,-36.72,-8.329167
Orchidaceae,Habenaria,Habenaria trifida,-36.72,-8.320833
Orchidaceae,Vanilla,Vanilla pompona,-36.049722,-7.484444
Orchidaceae,Acianthera,Acianthera ochreata,-35.895556,-6.758611
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.233056,-13.397778
Orchidaceae,Epidendrum,Epidendrum secundum,-40.480278,-12.310278
Orchidaceae,Zygopetalum,NA,-40.480278,-12.310278
Orchidaceae,NA,NA,-36.676389,-8.096667
Orchidaceae,Sarcoglottis,NA,-37.868611,-9.968056
Orchidaceae,Thelyschista,Thelyschista ghillanyi,-41.365556,-13.001944
Orchidaceae,Epidendrum,Epidendrum ramosum,-41.233056,-13.397778
Orchidaceae,Epidendrum,Epidendrum saxatile,-41.333056,-13.397778
Orchidaceae,Bifrenaria,NA,-41.309444,-13.684722
Orchidaceae,Habenaria,Habenaria obtusa,-36.964361,-8.101861
Orchidaceae,Cyrtopodium,NA,-41.309444,-13.684722
Orchidaceae,Gomesa,Gomesa hydrophila,-41.309444,-13.684722
Orchidaceae,Catasetum,Catasetum globiflorum,-40.300089,-11.300278
Orchidaceae,Catasetum,Catasetum luridum,-40.418922,-9.645083
Orchidaceae,Campylocentrum,Campylocentrum crassirhizum,-35.765,-6.974722
Orchidaceae,NA,NA,-41.422378,-13.017525
Orchidaceae,Epidendrum,Epidendrum secundum,-35.765444,-8.318803
Orchidaceae,Habenaria,Habenaria trifida,-35.751544,-8.318797
Orchidaceae,Epidendrum,Epidendrum macrocarpum,-35.458333,-6.735
Orchidaceae,Vanilla,Vanilla planifolia,-35.639083,-6.829306
Orchidaceae,Epidendrum,Epidendrum rigidum,-35.458333,-6.735
Orchidaceae,Epidendrum,NA,-38.473889,-4.208333
Orchidaceae,Cattleya,Cattleya bahiensis,-41.345,-12.986389
Orchidaceae,Habenaria,Habenaria hamata,-40.881667,-4.757222
Orchidaceae,Habenaria,Habenaria pratensis,-40.850444,-4.12125
Orchidaceae,Habenaria,Habenaria alpestris,-40.850444,-4.12125
Orchidaceae,Vanilla,Vanilla palmarum,-40.896111,-3.895556
Orchidaceae,Cyrtopodium,Cyrtopodium brandonianum,-41.409167,-13.447778
Orchidaceae,Epidendrum,Epidendrum secundum,-36.675972,-8.091083
Orchidaceae,Gomesa,Gomesa hydrophila,-36.675972,-8.091083
Orchidaceae,Prescottia,Prescottia phleoides,-36.675972,-8.096222
Orchidaceae,Epidendrum,Epidendrum flammeum,-36.642694,-8.090667
Orchidaceae,Prescottia,NA,-41.309444,-13.684722
Orchidaceae,Epidendrum,Epidendrum pseudodifforme,-35.715,-6.966111
Orchidaceae,Gomesa,Gomesa hydrophila,-40.539806,-11.394444
Orchidaceae,Prescottia,Prescottia plantaginea,-40.231917,-10.212444
Orchidaceae,Gomesa,Gomesa barbata,-35.983056,-7.185556
Orchidaceae,Trichocentrum,Trichocentrum cebolleta,-35.983056,-7.185556
Orchidaceae,Habenaria,Habenaria hamata,-40.850444,-4.12125
Orchidaceae,Vanilla,Vanilla palmarum,-38.335144,-10.009876
Orchidaceae,Gomesa,Gomesa warmingii,-41.497479,-12.595942
Orchidaceae,Vanilla,Vanilla palmarum,-38.241172,-9.924388
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.85,-13.3
Orchidaceae,Acianthera,Acianthera ochreata,-41.866667,-13.3
Orchidaceae,Cyrtopodium,Cyrtopodium parviflorum,-41.933333,-13.533333
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.933333,-13.533333
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.428333,-12.462778
Orchidaceae,Vanilla,Vanilla palmarum,-37.0475,-8.044444
Orchidaceae,Vanilla,Vanilla chamissonis,-37.430556,-8.418611
Orchidaceae,Acianthera,Acianthera ochreata,-41.390833,-10.396111
Orchidaceae,Prescottia,Prescottia plantaginifolia,-37.184722,-8.187222
Orchidaceae,Epidendrum,Epidendrum warrasii,-41.391944,-10.384444
Orchidaceae,Cyrtopodium,Cyrtopodium holstii,-41.453611,-10.458333
Orchidaceae,Vanilla,Vanilla palmarum,-37.043889,-8.041944
Orchidaceae,Cyrtopodium,Cyrtopodium holstii,-37.547778,-9.548333
Orchidaceae,Epidendrum,Epidendrum secundum,-41.392778,-10.392222
Orchidaceae,Vanilla,Vanilla palmarum,-41.446667,-10.439167
Orchidaceae,Encyclia,Encyclia oncidioides,-41.391944,-10.398611
Orchidaceae,Prescottia,Prescottia plantaginifolia,-37.030833,-8.032222
Orchidaceae,Habenaria,Habenaria rodeiensis,-39.475833,-12.470556
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.346536,-12.866395
Orchidaceae,Cyrtopodium,Cyrtopodium holstii,-36.389441,-6.694159
Orchidaceae,Acianthera,Acianthera ochreata,-41.448428,-12.813197
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.518562,-12.808948
Orchidaceae,Gomesa,Gomesa praetexta,-41.905806,-13.267545
Orchidaceae,Stelis,Stelis montserratii,-41.9,-13.266667
Orchidaceae,Cattleya,Cattleya elongata,-41.471929,-12.45938
Orchidaceae,Encyclia,Encyclia dichroma,-40.5,-13.5
Orchidaceae,Encyclia,NA,-40.5,-13.5
Orchidaceae,Vanilla,Vanilla palmarum,-36.360979,-8.231304
Orchidaceae,Epidendrum,Epidendrum secundum,-38.716667,-3.9
Orchidaceae,Prosthechea,Prosthechea aemula,-38.716667,-3.9
Orchidaceae,Cattleya,Cattleya elongata,-41.471796,-12.459264
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.3625,-12.999722
Orchidaceae,Prescottia,Prescottia plantaginifolia,-37.030833,-8.298611
Orchidaceae,NA,NA,-41.15,-11.15
Orchidaceae,Epidendrum,Epidendrum warrasii,-41.15,-11.15
Orchidaceae,Cattleya,Cattleya elongata,-41.419181,-13.017576
Orchidaceae,Catasetum,Catasetum barbatum,-39.327833,-7.325365
Orchidaceae,Trichocentrum,Trichocentrum caatingaense,-39.124168,-7.179504
Orchidaceae,Vanilla,Vanilla palmarum,-39.298654,-7.358396
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-35.77695,-6.440746
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.334542,-12.974405
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.341982,-12.992264
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-35.77695,-6.440746
Orchidaceae,Eulophia,Eulophia maculata,-35.492259,-6.851147
Orchidaceae,Epidendrum,Epidendrum cristatum,-41.37118,-13.008828
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.161496,-13.39062
Orchidaceae,Sobralia,Sobralia liliastrum,-41.342261,-12.991462
Orchidaceae,Sobralia,Sobralia liliastrum,-41.341938,-12.992213
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-35.977807,-7.275212
Orchidaceae,Sacoila,NA,-39.068333,-11.627794
Orchidaceae,Sacoila,Sacoila lanceolata,-39.068333,-11.627794
Orchidaceae,Vanilla,Vanilla phaeantha,-39.06778,-11.627525
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.34196,-12.992289
Orchidaceae,Trichocentrum,Trichocentrum caatingaense,-40.418646,-3.619107
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.341274,-12.995006
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.341489,-12.994713
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.341349,-12.995735
Orchidaceae,Pelexia,NA,-41.472056,-12.457583
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.341982,-12.992264
Orchidaceae,Eulophia,Eulophia alta,-38.1167,-6.58333
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.342725,-12.997267
Orchidaceae,Epidendrum,Epidendrum secundum,-41.332897,-12.938905
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-40.999167,-11.625833
Orchidaceae,Catasetum,NA,-37.622269,-10.818781
Orchidaceae,Laelia,NA,-37.325794,-9.906181
Orchidaceae,Brassavola,Brassavola tuberculata,-37.325794,-9.906181
Orchidaceae,Encyclia,Encyclia oncidioides,-37.325794,-9.906181
Orchidaceae,Macroclinium,Macroclinium roseum,-36.688086,-9.768364
Orchidaceae,Dimerandra,Dimerandra emarginata,-37.622269,-10.818781
Orchidaceae,Epidendrum,Epidendrum strobiliferum,-37.622269,-10.818781
Orchidaceae,Catasetum,Catasetum macrocarpum,-36.975156,-9.899536
Orchidaceae,Scaphyglottis,Scaphyglottis livida,-36.688086,-9.768364
Orchidaceae,Dichaea,Dichaea panamensis,-36.688086,-9.768364
Orchidaceae,Scaphyglottis,Scaphyglottis fusiformis,-36.688086,-9.768364
Orchidaceae,Epidendrum,Epidendrum rigidum,-36.851342,-9.722878
Orchidaceae,Prosthechea,Prosthechea vespa,-36.932067,-10.052769
Orchidaceae,Stelis,Stelis aprica,-36.932067,-10.052769
Orchidaceae,Campylocentrum,Campylocentrum ornithorrhynchum,-36.932067,-10.052769
Orchidaceae,Epidendrum,Epidendrum nocturnum,-36.851342,-9.722878
Orchidaceae,Scaphyglottis,Scaphyglottis prolifera,-36.932067,-10.052769
Orchidaceae,Acianthera,Acianthera auriculata,-36.932067,-10.052769
Orchidaceae,Cattleya,Cattleya elongata,-41.341982,-12.992264
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.37118,-13.008828
Orchidaceae,Encyclia,Encyclia oncidioides,-41.305,-12.963889
Orchidaceae,Epidendrum,Epidendrum secundum,-41.305,-12.963889
Orchidaceae,Cattleya,NA,-41.299444,-12.973611
Orchidaceae,Zygopetalum,Zygopetalum maculatum,-41.293333,-12.984167
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.299444,-12.973611
Orchidaceae,Epistephium,Epistephium sclerophyllum,-41.299444,-12.973611
Orchidaceae,NA,NA,-41.967222,-13.526944
Orchidaceae,Acianthera,Acianthera ochreata,-41.208056,-11.5925
Orchidaceae,Epidendrum,Epidendrum secundum,-41.3925,-10.458889
Orchidaceae,Catasetum,Catasetum macrocarpum,-35.492259,-6.851147
Orchidaceae,Catasetum,Catasetum macrocarpum,-38.85185,-4.185695
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-41.292309,-13.398039
Orchidaceae,Cyrtopodium,Cyrtopodium eugenii,-41.502026,-12.569519
Orchidaceae,Epistephium,Epistephium sclerophyllum,-41.470556,-12.475
Orchidaceae,Cleistes,Cleistes paranaensis,-41.470556,-12.475
Orchidaceae,Epidendrum,Epidendrum secundum,-41.470556,-12.473611
Orchidaceae,Sanderella,Sanderella discolor,-37.078911,-9.627964
Orchidaceae,Aspidogyne,Aspidogyne foliosa,-37.078911,-9.627964
Orchidaceae,Prescottia,Prescottia stachyodes,-37.003342,-9.621103
Orchidaceae,Stelis,Stelis deregularis,-37.003342,-9.621103
Orchidaceae,Myoxanthus,Myoxanthus exasperatus,-36.506481,-9.432231
Orchidaceae,Habenaria,Habenaria pratensis,-37.003342,-9.621103
Orchidaceae,Stelis,Stelis oligantha,-37.003342,-9.621103
Orchidaceae,Rodriguezia,Rodriguezia bahiensis,-36.506481,-9.432231
Orchidaceae,Maxillaria,Maxillaria parviflora,-36.785186,-9.122839
Orchidaceae,Trichocentrum,Trichocentrum fuscum,-36.506481,-9.432231
Orchidaceae,Elleanthus,Elleanthus linifolius,-36.506481,-9.432231
Orchidaceae,Phragmipedium,Phragmipedium sargentianum,-36.785186,-9.122839
Orchidaceae,Epidendrum,Epidendrum erectum,-36.785186,-9.122839
Orchidaceae,Cyclopogon,Cyclopogon variegatus,-36.710517,-9.420061
Orchidaceae,Epidendrum,Epidendrum avicula,-36.506481,-9.432231
Orchidaceae,Prosthechea,Prosthechea alagoensis,-36.506481,-9.432231
Orchidaceae,Pleurothallis,NA,-40.999444,-11.625278
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.440278,-12.888056
Orchidaceae,Vanilla,Vanilla palmarum,-37.346282,-8.472514
Orchidaceae,Sobralia,Sobralia liliastrum,-41.36667,-12.46667
Orchidaceae,Pleurothallis,NA,-40.5,-13.5
Orchidaceae,Cattleya,Cattleya elongata,-41.473068,-12.455664
Orchidaceae,Habenaria,Habenaria repens,-35.567106,-7.172444
Orchidaceae,Prescottia,Prescottia plantaginifolia,-37.184722,-8.387222
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-35.783333,-8.199955
Orchidaceae,Epidendrum,Epidendrum secundum,-41.471803,-12.45917
Orchidaceae,Epidendrum,Epidendrum secundum,-41.478553,-12.454495
Orchidaceae,Epidendrum,Epidendrum secundum,-41.473056,-12.4575
Orchidaceae,Acianthera,Acianthera ochreata,-41.185833,-11.576111
Orchidaceae,Trichocentrum,Trichocentrum cepula,-37.547778,-9.098055
Orchidaceae,Cattleya,Cattleya labiata,-36.02521,-8.359165
Orchidaceae,Encyclia,Encyclia jenischiana,-39.068911,-11.624172
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-39.068911,-11.624172
Orchidaceae,Epidendrum,NA,-39.08835,-11.699455
Orchidaceae,Prescottia,Prescottia leptostachya,-39.08835,-11.699455
Orchidaceae,Trichocentrum,Trichocentrum cepula,-39.08835,-11.699455
Orchidaceae,Campylocentrum,Campylocentrum crassirhizum,-38.970556,-4.207222
Orchidaceae,Campylocentrum,Campylocentrum crassirhizum,-40.751667,-13.8875
Orchidaceae,Epidendrum,Epidendrum secundum,-41.537783,-12.731117
Orchidaceae,Polystachya,Polystachya foliosa,-38.783333,-7.823611
Orchidaceae,Encyclia,NA,-38.783333,-7.823611
Orchidaceae,Epidendrum,NA,-41.633333,-13.006667
Orchidaceae,Cyrtopodium,Cyrtopodium glutiniferum,-39.9,-12.756944
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.633333,-12.455278
Orchidaceae,Acianthera,Acianthera ochreata,-39.9,-12.755
Orchidaceae,Encyclia,Encyclia dichroma,-39.9,-12.755
Orchidaceae,Epidendrum,Epidendrum secundum,-39.9,-12.755
Orchidaceae,Cyrtopodium,Cyrtopodium holstii,-37.547778,-9.098055
Orchidaceae,Epidendrum,NA,-37.35,-8.699722
Orchidaceae,Eulophia,Eulophia maculata,-42.52,-14.05
Orchidaceae,Epidendrum,Epidendrum saxatile,-41.97,-13.53
Orchidaceae,Acianthera,Acianthera ochreata,-41.43,-12.47
Orchidaceae,Habenaria,Habenaria repens,-42.5,-14.12
Orchidaceae,Cleistes,Cleistes moritzii,-41.42,-13.67
Orchidaceae,Skeptrostachys,Skeptrostachys congestiflora,-41.92,-13.1
Orchidaceae,Cyrtopodium,Cyrtopodium saintlegerianum,-41.82,-13.3
Orchidaceae,Galeandra,Galeandra montana,-41.92,-13.07
Orchidaceae,Cattleya,Cattleya elongata,-41.42,-13.02
Orchidaceae,Encyclia,Encyclia oncidioides,-41.73,-13.32
Orchidaceae,Thelyschista,Thelyschista ghillanyi,-41.33,-12.97
Orchidaceae,Anathallis,Anathallis montipelladensis,-42,-13.52
Orchidaceae,Habenaria,Habenaria quadrata,-41.2,-11.58
Orchidaceae,Dichaea,Dichaea cogniauxiana,-41.45,-13.58
Orchidaceae,Cyrtopodium,Cyrtopodium parviflorum,-41.93,-13.53
Orchidaceae,Bulbophyllum,Bulbophyllum involutum,-41.87,-13.28
Orchidaceae,Prosthechea,Prosthechea bulbosa,-41.88,-13.33
Orchidaceae,Epistephium,Epistephium williamsii,-41.3,-13.58
