species,Long,Lat
Gomesa radicans,-16.056389,-40.054444
Myoxanthus exasperatus,-16.056389,-40.054444
Stelis aprica,-15.402778,-39.408056
Prosthechea bohnkiana,-15.340278,-39.341667
Maxillaria leucaimata,-15.333333,-39.333333
Acianthera ochreata,-18.638056,-43.641389
Sacoila lanceolata,-12.5,-41.5
Catasetum purum,-12.966667,-38.966667
Notylia pubescens,-11.2,-41.2
Cleistes speciosa,-12.533333,-39.533333
Octomeria tricolor,-12.533333,-39.533333
Acianthera glanduligera,-12.533333,-39.533333
Encyclia jenischiana,-12.854722,-39.859167
Habenaria glaucophylla,-11.065833,-39.065
Habenaria cryptophila,-11.065833,-39.065
Habenaria petalodes,-11.065833,-39.065
Habenaria glaucophylla,-11.078889,-39.068611
Prosthechea aemula,-12.500278,-40.516389
Epidendrum ramosum,-13.373889,-41.380278
Polystachya concreta,-11.066389,-39.065
Gomesa flexuosa,-15.345278,-39.343611
Epidendrum secundum,-15.345278,-39.343611
Polystachya foliosa,-15.558333,-39.565278
Phragmipedium sargentianum,-15.345278,-39.343611
Sobralia sessilis,-12.542778,-40.536111
Epidendrum avicula,-12.541389,-40.538611
Cleistes moritzii,-12.547778,-40.537222
Pogoniopsis schenckii,-12.547778,-40.537222
Encyclia dichroma,-12.465278,-40.45
Catasetum purum,-10.072222,-39.083056
Polystachya foliosa,-10.072222,-39.083056
Epidendrum armeniacum,-11.517222,-40.518889
Gomesa florida,-11.517222,-40.518889
Cleistes speciosa,-12.383333,-41.383333
Polystachya foliosa,-14.116389,-39.115
Malaxis excavata,-15.558333,-39.565278
Prosthechea aemula,-15.558333,-39.565278
Prescottia stachyodes,-14.344444,-40.336944
Elleanthus hymenophorus,-15.340278,-39.341667
Maxillaria imbricata,-15.146667,-39.141389
Elleanthus brasiliensis,-15.340278,-39.341667
Aspidogyne foliosa,-14.203611,-39.202778
Scaphyglottis modesta,-15.340278,-39.341667
Epidendrum nocturnum,-15.340278,-39.341667
Ionopsis utricularioides,-14.630556,-39.621944
Dichaea cogniauxiana,-12.547778,-40.537222
Epidendrum avicula,-11.6,-40.6
Cattleya elongata,-12.385833,-41.391667
Sobralia sessilis,-11.6,-40.6
Epidendrum secundum,-11.6,-40.6
Habenaria parviflora,-11.6,-40.6
Gomesa ramosa,-12.575833,-41.575556
Sobralia sessilis,-11.166667,-41.166667
Polystachya foliosa,-14.992222,-38.998056
Brassavola ceboletta,-14.992222,-38.998056
Epidendrum cinnabarinum,-14.992222,-38.998056
Habenaria pseudohamata,-12.516667,-41.516667
Epidendrum dendrobioides,-12.516667,-41.516667
Cattleya pfisteri,-12.516667,-41.516667
Pelexia viridis,-12.516667,-41.516667
Epistephium williamsii,-13.901667,-41.915278
Catasetum hookeri,-12.475833,-40.4825
Catasetum luridum,-10.876389,-39.871944
Cyrtopodium gigas,-13.111389,-40.109444
Eulophia maculata,-13.111389,-40.109444
Gomesa ranifera,-13.111389,-40.109444
Phymatidium falcifolium,-23.496667,-45.497778
Habenaria repens,-11.981389,-38.978889
Brassavola ceboletta,-12.35,-38.35
Koellensteinia florida,-12.35,-38.35
Cyrtopodium holstii,-12.35,-38.35
Catasetum discolor,-12.35,-38.35
Thelyschista ghillanyi,-13.898333,-41.891389
Acianthera ochreata,-13.898333,-41.891389
Gomesa florida,-12.546111,-40.535
Gomesa florida,-28.934722,-50.941389
Epistephium williamsii,-14.009722,-39.014167
Sacoila lanceolata,-13.324167,-41.316667
Trichocentrum cebolleta,-12.6425,-38.639444
Cyrtopodium flavum,-14.020556,-39.018056
Epidendrum secundum,-11.023611,-41.023889
Encyclia alboxanthina,-11.023611,-41.023889
Epidendrum orchidiflorum,-11.023611,-41.023889
Prosthechea moojenii,-11.2075,-41.2075
Encyclia alboxanthina,-11.2075,-41.2075
Vanilla palmarum,-9.451667,-38.45
Encyclia oncidioides,-9.492222,-38.492222
Sacoila lanceolata,-10.326667,-40.332222
Epidendrum cinnabarinum,-10.435556,-40.438889
Gomesa ramosa,-10.326667,-40.332222
Sarcoglottis fasciculata,-14.166667,-39.166667
Prosthechea bueraremensis,-15.558056,-39.565278
Elleanthus brasiliensis,-14.203611,-39.202778
Psilochilus modestus,-14.203611,-39.202778
Myoxanthus exasperatus,-15.402778,-39.408056
Dichaea cogniauxiana,-14.211944,-39.202778
Epidendrum ramosum,-14.203611,-39.202778
Elleanthus brasiliensis,-15.558333,-39.565278
Gomesa recurva,-15.402778,-39.408056
Polystachya foliosa,-14.211944,-39.202778
Maxillaria crassifolia,-14.211944,-39.202778
Cyrtopodium aliciae,-12.39,-41.3925
Sobralia liliastrum,-12.39,-41.3925
Cattleya elongata,-11.024444,-41.024444
Gomesa ramosa,-10.326667,-40.318333
Epidendrum secundum,-10.233889,-40.248611
Pelexia orthosepala,-13.3,-41.3
Sarcoglottis fasciculata,-13.483333,-39.483333
Veyretia rupicola,-13.3,-41.3
Cattleya luetzelburgii,-13.3,-41.3
Cyrtopodium parviflorum,-13.3,-41.3
Bulbophyllum teimosense,-15.7,-39.7
Mesadenella atroviridis,-13.483333,-39.483333
Comparettia barkeri,-13.483333,-39.483333
Catasetum discolor,-14,-39
Campylocentrum crassirhizum,-10.072222,-39.083056
Comparettia coccinea,-12.540833,-40.534722
Zygopetalum maculatum,-13.383333,-41.383333
Acianthera macropoda,-15.583333,-39.583333
Cleistes exilis,-13.383333,-41.383333
Sacoila lanceolata,-13.383333,-41.383333
Bletia catenulata,-14,-39
Habenaria pseudohamata,-14.5,-42.5
Habenaria meeana,-13.95,-41.95
Prosthechea moojenii,-12.333333,-40.333333
Epidendrum martianum,-12.515556,-41.505
Prosthechea moojenii,-10.216667,-40.216667
Koellensteinia florida,-13.0075,-39.014722
Eltroplectris calcarata,-16.972778,-38.971111
Eurystyles actinosophila,-12.545556,-40.536667
Scaphyglottis modesta,-12.545556,-40.536667
Gomesa flexuosa,-12.545556,-40.536667
Eltroplectris calcarata,-12.545556,-40.536667
Acianthera ochreata,-10.216667,-40.216667
Eulophia maculata,-10.437222,-38.433889
Gomesa barbata,-10.204444,-40.21
Bulbophyllum roraimense,-4.983333,-60.983333
Prosthechea moojenii,-10.212778,-40.202222
Gomesa barbata,-10.202778,-40.21
Gomesa barbata,-11.6,-40.6
Psilochilus modestus,-12.485278,-40.490556
Cleistes speciosa,-12.491667,-40.493056
Cattleya elongata,-12.674722,-41.678056
Cattleya elongata,-12.315833,-41.311111
Cattleya elongata,-13.201111,-41.211944
Cattleya elongata,-12.497222,-41.485
Cattleya elongata,-12.341111,-41.341944
Cattleya elongata,-11.9925,-41.999444
Zygopetalum maculatum,-12.514167,-41.509167
Cleistes moritzii,-12.514167,-41.509167
Habenaria itatiayae,-12.514167,-41.509167
Habenaria pubidactyla,-12.514167,-41.509167
Encyclia alboxanthina,-11.707778,-40.705556
Cleistes exilis,-13.846944,-41.845
Brassavola tuberculata,-8.410833,-36.407778
Epidendrum secundum,-8.410833,-36.407778
Epistephium williamsii,-13.383056,-41.376389
Encyclia dichroma,-12.9725,-39.970833
Encyclia dichroma,-12.854722,-39.8525
Cleistes moritzii,-12.4225,-41.426944
Acianthera ochreata,-12.4225,-41.426944
Epidendrum pseudodifforme,-12.5,-41.5
Gomesa sincorana,-13.376667,-41.377778
Epidendrum dendrobioides,-13.373333,-41.379444
Gomesa sincorana,-13.373333,-41.379444
Encyclia alboxanthina,-11.163056,-41.162778
Epistephium williamsii,-11.163056,-41.162778
Cyrtopodium parviflorum,-13.896389,-41.888611
Octomeria alexandri,-12.75,-41.75
Catasetum purum,-15.583333,-39.583333
Prescottia plantaginifolia,-12.066667,-39.066667
Encyclia alboxanthina,-12.383333,-40.383333
Gomesa maculosa,-19.560278,-43.553056
Acianthera prolifera,-21.188611,-44.199722
Cleistes speciosa,-21.188611,-44.199722
Acianthera teres,-19.560278,-43.553056
Eulophia alta,-21.001667,-45.003611
Habenaria johannensis,-22.15,-48.156111
Habenaria macronectar,-21.385,-46.399167
Epidendrum avicula,-21.385,-46.399167
Habenaria hexaptera,-15.829722,-48.830833
Epidendrum tumuc-humaciense,-15.829722,-48.830833
Gomesa uniflora,-21.385,-46.399167
Habenaria pabstii,-13.369444,-47.379722
Gomesa hydrophila,-13.369444,-47.379722
Habenaria curvilabra,-15.829722,-48.830833
Cleistes aphylla,-13.369444,-47.379722
Habenaria trifida,-15.829722,-48.830833
Lyroglossa grisebachii,-13.369444,-47.379722
Habenaria obtusa,-13.366667,-47.366667
Eltroplectris calcarata,-12.35,-38.35
Encyclia alboxanthina,-12.493056,-40.484167
Sarcoglottis curvisepala,-12.383333,-41.383333
Octomeria juncifolia,-24.3575,-48.35
Acianthera ochreata,-11.676111,-40.67
Bulbophyllum exaltatum,-11.676111,-40.67
Cyrtopodium saintlegerianum,-11.609167,-40.616111
Epidendrum warasii,-11.991944,-40.999722
Epidendrum secundum,-11.991944,-40.999722
Bulbophyllum ipanemense,-13.55,-41.55
Bulbophyllum involutum,-13.875833,-41.873333
Bulbophyllum exaltatum,-13.411944,-41.413056
Bulbophyllum exaltatum,-11.989444,-40.996667
Bulbophyllum exaltatum,-12.994444,-41.995833
Bulbophyllum exaltatum,-11.991944,-40.999722
Habenaria fluminensis,-13.377222,-41.377222
Cleistes exilis,-13.366667,-41.366667
Bulbophyllum exaltatum,-13.411667,-41.413056
Habenaria itatiayae,-13.366667,-41.366667
Bulbophyllum manarae,-11.989444,-40.996667
Habenaria fluminensis,-13.366667,-41.366667
Habenaria mystacina,-13.377222,-41.377222
Sobralia sessilis,-11.991944,-40.999722
Epidendrum warasii,-13.933333,-41.933333
Epidendrum orchidiflorum,-12.574722,-41.574444
Brassavola tuberculata,-12.982222,-40.980556
Epidendrum secundum,-12.479167,-40.480833
Campylocentrum robustum,-12.485,-40.491111
Psilochilus modestus,-12.485,-40.491111
Sarcoglottis curvisepala,-12.488056,-40.491111
Prescottia oligantha,-12.485,-40.491111
Galeandra beyrichii,-12.485,-40.491111
Eltroplectris triloba,-12.488611,-40.490556
Bulbophyllum weddellii,-13.371111,-41.37
Bulbophyllum involutum,-13.371111,-41.37
Bulbophyllum exaltatum,-13.371111,-41.37
Habenaria fluminensis,-13.347222,-41.348056
Sacoila lanceolata,-13.366944,-41.376944
Habenaria mystacina,-13.377222,-41.375278
Gomesa sincorana,-13.377222,-41.375278
Catasetum discolor,-13.955,-38.952222
Habenaria fluminensis,-15.083333,-39.083333
Prosthechea aemula,-13.716667,-39.716667
Maxillaria discolor,-13.783333,-39.783333
Prosthechea moojenii,-12.3325,-41.318889
Stelis deregularis,-15.083333,-39.083333
Stelis montserratii,-15.583333,-39.583333
Sacoila lanceolata,-13.9825,-38.976667
Scaphyglottis livida,-13.955,-38.952222
Cattleya elongata,-12.116667,-41.116667
Prosthechea aemula,-15.083333,-39.083333
Acianthera ochreata,-11,-41
Campylocentrum pernambucense,-13.183333,-40.183333
Epistephium williamsii,-11.116667,-41.116667
Acianthera ochreata,-12.3325,-40.318889
Encyclia dichroma,-12.47,-40.478611
Acianthera ochreata,-12.47,-40.478611
Bulbophyllum plumosum,-11.989444,-40.997222
Bulbophyllum exaltatum,-11.9925,-40.998611
Acianthera ochreata,-11.9925,-40.998611
Bulbophyllum exaltatum,-11.15,-41.15
Epidendrum cinnabarinum,-12.773889,-37.78
Acianthera ochreata,-11.208611,-41.206944
Habenaria magniscutata,-19.560278,-43.553056
Habenaria guilleminii,-19.560278,-43.553056
Habenaria pubidactyla,-19.560278,-43.553056
Aspidogyne rosea,-16.581667,-39.5775
Epidendrum orchidiflorum,-11.011389,-41.000833
Acianthera ochreata,-11.192778,-41.185833
Encyclia alboxanthina,-12.428333,-41.423056
Epistephium williamsii,-12.428333,-41.423056
Catasetum macrocarpum,-12.883333,-37.883333
Bletia catenulata,-13.126944,-48.1275
Cyrtopodium saintlegerianum,-13.966111,-48.954722
Cyrtopodium paludicola,-17.474167,-48.471667
Bulbophyllum ciluliae,-17.166667,-48.166667
Encyclia dichroma,-12.533333,-39.533333
Cyrtopodium holstii,-14.066667,-39.066667
Gomesa warmingii,-12.5,-41.5
Octomeria alpina,-14.539444,-39.537778
Cleistes paranaensis,-18.67,-43.674167
Encyclia alboxanthina,-13.8,-41.8
Cattleya luetzelburgii,-13.8,-41.8
Sacoila lanceolata,-16.091111,-41.094167
Catasetum discolor,-13.65,-38.65
Bulbophyllum manarae,-11.989444,-40.997222
Cattleya rupestris,-18.583333,-43.583333
Cyrtopodium parviflorum,-16.883333,-42.883333
Habenaria pratensis,-13.502778,-38.506667
Habenaria petalodes,-11.078611,-39.0675
Habenaria grandifloriformis,-13.502778,-38.506667
Gomesa barbata,-11.078611,-39.0675
Habenaria hamata,-12.966667,-38.966667
Cyrtopodium saintlegerianum,-10.121944,-40.123611
Cattleya bicolor,-20.651667,-45.663056
Epidendrum secundum,-13.85,-41.85
Bulbophyllum exaltatum,-11.017778,-41.027222
Gomesa barbata,-11.017778,-41.027222
Acianthera ochreata,-11.017778,-41.027222
Anathallis microphyta,-11.017778,-41.027222
Epidendrum orchidiflorum,-13.686944,-37.693889
Habenaria petalodes,-11.444444,-37.438333
Galeandra montana,-22.5,-47.5
Cattleya aclandiae,-12.055278,-39.060833
Brassavola tuberculata,-12.055278,-39.060833
Cattleya pfisteri,-12.469444,-41.481389
Bulbophyllum micropetaliforme,-12.469444,-41.481389
Epidendrum orchidiflorum,-12.7,-39.7
Vanilla palmarum,-11.983889,-40.991111
Encyclia jenischiana,-12.055278,-39.060833
Encyclia patens,-12.5025,-41.508056
Epidendrum secundum,-12.469444,-41.481111
Gomesa sincorana,-12.469444,-41.481111
Cattleya sincorana,-12.469444,-41.481111
Prescottia stachyodes,-19.549722,-40.535
Polystachya foliosa,-12.133333,-42.133333
Malaxis histionantha,-19.549722,-40.535
Barbosella gardneri,-19.549722,-40.535
Polystachya foliosa,-13.3,-41.3
Bulbophyllum exaltatum,-11.161111,-41.150556
Encyclia dichroma,-12.466667,-39.466667
Habenaria repens,-12.633333,-39.633333
Cyrtopodium flavum,-12.466667,-39.466667
Aspidogyne foliosa,-12.533333,-39.533333
Koellensteinia eburnea,-18.413333,-43.406667
Habenaria curvilabra,-17.338889,-43.344167
Encyclia alboxanthina,-11.2,-41.2
Epidendrum warasii,-11,-41
Bulbophyllum exaltatum,-11,-41
Cyrtopodium flavum,-11,-41
Bifrenaria tyrianthina,-11.2,-41.2
Bulbophyllum teimosense,-15.583333,-39.583333
Bulbophyllum exaltatum,-15.583333,-39.583333
Eulophia maculata,-15.583333,-39.583333
Cleistes moritzii,-13.870556,-41.867778
Epistephium williamsii,-13.4,-42.4
Encyclia jenischiana,-12.966667,-38.966667
Trichocentrum pumilum,-12.966667,-38.966667
Zygostates aderaldoana,-6.683333,-35.683333
Sarcoglottis riocontensis,-13.816667,-41.816667
Anathallis carvalhoi,-20.65,-40.65
Habenaria hexaptera,-12.966667,-38.966667
Bulbophyllum exaltatum,-13.766667,-41.766667
Epidendrum dendrobioides,-13.766667,-41.766667
Cleistes exilis,-13.766667,-41.766667
Cleistes paranaensis,-13.766667,-41.766667
Epistephium williamsii,-13.233333,-41.233333
Cyrtopodium blanchetii,-12.433333,-41.433333
Bifrenaria tyrianthina,-12.5,-41.5
Cattleya sincorana,-12.5,-41.5
Cattleya pfisteri,-12.5,-41.5
Epidendrum saxatile,-12.5,-41.5
Epistephium williamsii,-12.5,-41.5
Encyclia oncidioides,-14.25,-39.25
Acianthera teres,-18.565,-43.5625
Sacoila lanceolata,-18.565,-43.5625
Cattleya luetzelburgii,-18.565,-43.5625
Encyclia duveenii,-16.888889,-42.895278
Acianthera ochreata,-16.888889,-42.895278
Pseudolaelia irwiniana,-18.508056,-43.515833
Campylocentrum micranthum,-15.983333,-38.983333
Trizeuxis falcata,-15.993889,-38.999167
Cattleya granulosa,-15.983333,-38.983333
Zygopetalum sellowii,-12.383333,-41.383333
Epistephium williamsii,-12.383333,-41.383333
Maxillaria notylioglossa,-12.383333,-41.383333
Cleistes exilis,-12.450278,-41.454167
Trichocentrum cebolleta,-12.383333,-41.383333
Skeptrostachys congestiflora,-13.95,-41.95
Espinhassoa glaziovii,-16.783333,-42.783333
Epistephium williamsii,-13.205278,-41.203056
Acianthera ochreata,-11.489167,-40.494444
Epidendrum secundum,-12.336667,-41.335
Epidendrum secundum,-13.750278,-41.760833
Habenaria repens,-11.015,-41.016389
Epidendrum warasii,-13.894167,-41.886389
Scaphyglottis livida,-15.060833,-39.054167
Epidendrum secundum,-15.606667,-40.606667
Epistephium williamsii,-13.828889,-41.819722
Sobralia liliastrum,-12.470278,-39.475833
Epidendrum secundum,-12.470278,-39.475833
Acianthera ochreata,-11.011389,-41.001111
Epidendrum warasii,-13.831111,-41.828056
Sobralia sessilis,-11.011389,-41.001111
Acianthera prolifera,-12.383333,-41.383333
Epidendrum carpophorum,-12.383333,-41.383333
Habenaria pratensis,-13.8,-38.8
Eulophia maculata,-13.8,-38.8
Habenaria itatiayae,-12.716667,-41.716667
Gomesa ramosa,-12.383333,-41.383333
Encyclia dichroma,-12.616667,-39.616667
Habenaria fluminensis,-12.383333,-41.383333
Catasetum luridum,-12.616667,-39.616667
Dichaea cogniauxiana,-13.93,-39.930833
Gomesa praetexta,-13.41,-40.413889
Gomesa varicosa,-13.327222,-40.329167
Catasetum luridum,-13.110278,-40.114444
Encyclia jenischiana,-13.403333,-40.414722
Acianthera ochreata,-13.403056,-40.415278
Epidendrum secundum,-10.318611,-41.326944
Acianthera ochreata,-10.274444,-41.280278
Habenaria pratensis,-10.388611,-41.396111
Cyrtopodium parviflorum,-13.087778,-42.098333
Encyclia alboxanthina,-10.41,-40.407778
Sobralia liliastrum,-10.41,-40.407778
Acianthera prolifera,-20.469444,-42.475278
Habenaria gustavo-edwallii,-20.469444,-42.475278
Cyrtopodium flavum,-13.494167,-39.489722
Habenaria meeana,-13.954167,-41.95
Habenaria repens,-13.935,-41.942222
Eltroplectris calcarata,-12.349722,-41.349444
Habenaria josephensis,-11.184167,-41.191944
Catasetum hookeri,-11.095,-41.085833
Eulophia maculata,-11.507222,-40.509167
Acianthera ochreata,-11.509722,-40.513889
Eulophia maculata,-11.516389,-40.506389
Acianthera ochreata,-12.433333,-41.433333
Bulbophyllum exaltatum,-11.655278,-40.655278
Acianthera ochreata,-11.655278,-40.655278
Epidendrum orchidiflorum,-11.158889,-41.165
Bulbophyllum exaltatum,-11.158889,-41.165
Trichocentrum cebolleta,-9.227778,-43.223333
Rodriguezia bracteata,-12.469444,-39.475556
Encyclia alboxanthina,-12.316667,-41.316667
Liparis nervosa,-11.8625,-37.854444
Bifrenaria tyrianthina,-13.95,-41.95
Encyclia oncidioides,-12.323333,-41.319167
Encyclia oncidioides,-12.341667,-41.341667
Epidendrum dendrobioides,-13.877222,-41.871389
Sobralia liliastrum,-12.423889,-41.416944
Brassavola tuberculata,-12.366667,-38.378889
Habenaria josephensis,-11.193889,-41.185556
Acianthera ochreata,-11.207778,-41.207222
Habenaria pratensis,-13.000278,-39.001111
Habenaria petalodes,-12.469722,-39.475278
Habenaria pratensis,-11.276111,-45.271389
Cattleya elongata,-12.341667,-41.341667
Acianthera ochreata,-12.341667,-41.341667
Encyclia alboxanthina,-12.341667,-41.341389
Encyclia osmantha,-12.443611,-38.438056
Bulbophyllum exaltatum,-11.153333,-41.164722
Prosthechea moojenii,-11.153333,-41.164722
Acianthera ochreata,-11.511667,-40.506111
Cyrtopodium parviflorum,-11.511667,-40.506111
Dichaea pendula,-24.7,-47.7
Sobralia sessilis,-11.193056,-44.191944
Galeandra beyrichii,-11.193056,-44.191944
Bulbophyllum exaltatum,-10.316667,-41.316667
Acianthera ochreata,-10.316667,-41.316667
Dichaea pendula,-23.191667,-45.199444
Encyclia alboxanthina,-13.85,-41.85
Stelis aprica,-13.916667,-41.916667
Malaxis excavata,-13.9,-41.9
Acianthera prolifera,-13.883333,-41.883333
Epidendrum proligerum,-13.9,-41.9
Campylocentrum sellowii,-13.8,-41.8
Gomesa gomezoides,-13.916667,-41.916667
Epidendrum secundum,-13.9,-41.9
Acianthera ochreata,-13.9,-41.9
Gomesa warmingii,-13.916667,-41.916667
Stelis aprica,-14.9,-41.9
Epidendrum dendrobioides,-13.833333,-41.833333
Dichaea cogniauxiana,-13.9,-41.9
Stelis montserratii,-13.883333,-41.883333
Encyclia alboxanthina,-13.833333,-41.833333
Bifrenaria aureofulva,-13.9,-41.9
Habenaria caldensis,-13.9,-41.9
Acianthera ochreata,-13.766667,-41.766667
Thelyschista ghillanyi,-13.783333,-41.783333
Campylocentrum densiflorum,-25.041944,-49.039722
Acianthera luteola,-25.041944,-49.039722
Catasetum discolor,-13.653056,-38.655556
Encyclia alboxanthina,-11.506111,-40.508056
Cyrtopodium saintlegerianum,-11.603611,-40.605278
Jacquiniella globosa,-12.469167,-39.476111
Habenaria repens,-12.108333,-39.111667
Cattleya luetzelburgii,-13.771389,-41.773889
Aspidogyne foliosa,-12.468333,-39.475556
Microchilus lamprophyllus,-12.468333,-39.475556
Acianthera ochreata,-11.2075,-41.206667
Cyrtopodium holstii,-12.783333,-39.783333
Encyclia jenischiana,-12.416667,-40.416667
Epidendrum orchidiflorum,-12.683333,-41.683333
Sobralia liliastrum,-12.683333,-41.683333
Stelis parvula,-13.966667,-41.966667
Cyrtopodium flavum,-12.7,-39.7
Catasetum luridum,-12.766667,-39.766667
Encyclia jenischiana,-12.7,-39.7
Vanilla palmarum,-12.766667,-39.766667
Encyclia jenischiana,-12.533333,-39.533333
Sobralia liliastrum,-14.066667,-39.066667
Stelis sclerophylla,-12.466667,-41.466667
