scientificName,family,genus,species,NM_MUN,SIGLA_UF,Latitude,Longitude
Sacoila lanceolata (Aubl.) Garay,Orchidaceae,Sacoila,Sacoila lanceolata,Mucuge,BA,-12.756111,-41.511389
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Mucuge,BA,-12.756111,-41.511389
Bulbophyllum plumosum (Barb.Rodr.) Cogn.,Orchidaceae,Bulbophyllum,Bulbophyllum plumosum,Mucuge,BA,-12.756111,-41.511389
Thelyschista ghillanyi (Pabst) Garay,Orchidaceae,Thelyschista,Thelyschista ghillanyi,Mucuge,BA,-13.001944,-41.365556
Cattleya Ç?bahiensis Rolfe,Orchidaceae,Cattleya,Cattleya bahiensis,Mucuge,BA,-12.986389,-41.345
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Mucuge,BA,-12.813197,-41.448428
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Mucuge,BA,-12.808948,-41.518562
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Mucuge,BA,-12.999722,-41.3625
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Mucuge,BA,-13.017576,-41.419181
Cattleya luetzelburgii Van den Berg,Orchidaceae,Cattleya,Cattleya luetzelburgii,Mucuge,BA,-12.974405,-41.334542
Cattleya luetzelburgii Van den Berg,Orchidaceae,Cattleya,Cattleya luetzelburgii,Mucuge,BA,-12.992264,-41.341982
Epidendrum cristatum Ruiz & Pav.,Orchidaceae,Epidendrum,Epidendrum cristatum,Mucuge,BA,-13.008828,-41.37118
Sobralia liliastrum Lindl.,Orchidaceae,Sobralia,Sobralia liliastrum,Mucuge,BA,-12.991462,-41.342261
Sobralia liliastrum Lindl.,Orchidaceae,Sobralia,Sobralia liliastrum,Mucuge,BA,-12.992213,-41.341938
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Mucuge,BA,-12.992289,-41.34196
Cyrtopodium aliciae L.Linden & Rolfe,Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,Mucuge,BA,-12.995006,-41.341274
Cattleya luetzelburgii Van den Berg,Orchidaceae,Cattleya,Cattleya luetzelburgii,Mucuge,BA,-12.994713,-41.341489
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Mucuge,BA,-12.995735,-41.341349
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Mucuge,BA,-12.992264,-41.341982
Cyrtopodium aliciae L.Linden & Rolfe,Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,Mucuge,BA,-12.997267,-41.342725
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Mucuge,BA,-12.938905,-41.332897
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Mucuge,BA,-12.992264,-41.341982
Cyrtopodium aliciae L.Linden & Rolfe,Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,Mucuge,BA,-13.008828,-41.37118
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Mucuge,BA,-12.888056,-41.440278
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Mucuge,BA,-12.731117,-41.537783
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Mucuge,BA,-13.02,-41.42
Thelyschista ghillanyi (Pabst) Garay,Orchidaceae,Thelyschista,Thelyschista ghillanyi,Mucuge,BA,-12.97,-41.33
Cleistes moritzii (Rchb.f.) Garay & Dunst.,Orchidaceae,Cleistes,Cleistes moritzii,Mucuge,BA,-13.02,-41.4
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Mucuge,BA,-12.98,-41.35
Habenaria repens Nutt.,Orchidaceae,Habenaria,Habenaria repens,Mucuge,BA,-13.03,-41.42
Cleistes exilis Hoehne,Orchidaceae,Cleistes,Cleistes exilis,Mucuge,BA,-12.97,-41.47
Cattleya tenuis Campacci & Vedovello,Orchidaceae,Cattleya,Cattleya tenuis,Mucuge,BA,-13.1,-41.57
Octomeria alexandri Schltr.,Orchidaceae,Octomeria,Octomeria alexandri,Mucuge,BA,-13.02,-41.42
Epidendrum saxatile Lindl.,Orchidaceae,Epidendrum,Epidendrum saxatile,Mucuge,BA,-12.85,-41.5
Gomesa sincorana (Campacci & Cath.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa sincorana,Mucuge,BA,-12.85,-41.5
Pelexia viridis (Cogn.) Schltr.,Orchidaceae,Pelexia,Pelexia viridis,Mucuge,BA,-12.85,-41.5
Habenaria meeana Toscano,Orchidaceae,Habenaria,Habenaria meeana,Mucuge,BA,-12.97,-41.47
Habenaria johannensis Barb.Rodr.,Orchidaceae,Habenaria,Habenaria johannensis,Mucuge,BA,-13.02,-41.4
Habenaria mystacina Lindl.,Orchidaceae,Habenaria,Habenaria mystacina,Mucuge,BA,-12.97,-41.47
Habenaria uliginosa Rchb.f.,Orchidaceae,Habenaria,Habenaria uliginosa,Mucuge,BA,-12.97,-41.47
Cleistes exilis Hoehne,Orchidaceae,Cleistes,Cleistes exilis,Mucuge,BA,-13.02,-41.35
Habenaria johannensis Barb.Rodr.,Orchidaceae,Habenaria,Habenaria johannensis,Mucuge,BA,-13.03,-41.42
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Mucuge,BA,-12.85,-41.5
"Leptotes vellozicola Van den Berg, E.C.Smidt & MarÇõal",Orchidaceae,Leptotes,Leptotes vellozicola,Mucuge,BA,-13.3,-41.3
Sacoila lanceolata (Aubl.) Garay,Orchidaceae,Sacoila,Sacoila lanceolata,Mucuge,BA,-12.85,-41.5
Cattleya sincorana (Schltr.) Van den Berg,Orchidaceae,Cattleya,Cattleya sincorana,Mucuge,BA,-12.85,-41.5
Epistephium lucidum Cogn.,Orchidaceae,Epistephium,Epistephium williamsii,Mucuge,BA,-12.85,-41.5
Zygopetalum maculatum (Kunth) Garay,Orchidaceae,Zygopetalum,Zygopetalum maculatum,Mucuge,BA,-12.85,-41.5
Cattleya pfisteri (Pabst & Senghas) Van den Berg,Orchidaceae,Cattleya,Cattleya pfisteri,Mucuge,BA,-12.85,-41.5
Habenaria pratensis var. pratensis,Orchidaceae,Habenaria,Habenaria pratensis,Mucuge,BA,-13.1,-41.55
Sacoila lanceolata (Aubl.) Garay,Orchidaceae,Sacoila,Sacoila lanceolata,Mucuge,BA,-13.3,-41.3
Gomesa sincorana (Campacci & Cath.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa sincorana,Mucuge,BA,-12.75,-41.5
Sacoila lanceolata (Aubl.) Garay,Orchidaceae,Sacoila,Sacoila lanceolata,Mucuge,BA,-12.75,-41.5
Thelyschista ghillanyi (Pabst) Garay,Orchidaceae,Thelyschista,Thelyschista ghillanyi,Mucuge,BA,-13.005556,-41.370556
Encyclia advena (Rchb.f.) Porto & Brade,Orchidaceae,Encyclia,Encyclia advena,Mucuge,BA,-13.02,-41.35
Pleurothallis ochreata Lindl.,Orchidaceae,Acianthera,Acianthera ochreata,Mucuge,BA,-12.98,-41.35
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Mucuge,BA,-13.005556,-41.370556
Cattleya velutina Rchb.f.,Orchidaceae,Cattleya,Cattleya velutina,Mucuge,BA,-13.005556,-41.370556
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Mucuge,BA,-13.016667,-41.343889
Cattleya luetzelburgii Van den Berg,Orchidaceae,Cattleya,Cattleya luetzelburgii,Mucuge,BA,-12.988889,-41.349167
Sacoila lanceolata (Aubl.) Garay,Orchidaceae,Sacoila,Sacoila lanceolata,Mucuge,BA,-13,-41.366667
Habenaria fluminensis Hoehne,Orchidaceae,Habenaria,Habenaria fluminensis,Mucuge,BA,-13.006667,-41.374722
Sobralia liliastrum Lindl.,Orchidaceae,Sobralia,Sobralia liliastrum,Mucuge,BA,-13,-41.366667
Epistephium williamsii Hook.f.,Orchidaceae,Epistephium,Epistephium williamsii,Mucuge,BA,-12.988333,-41.340833
Epistephium williamsii Hook.f.,Orchidaceae,Epistephium,Epistephium williamsii,Mucuge,BA,-13,-41.366667
Cyrtopodium aliciae L.Linden & Rolfe,Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,Mucuge,BA,-12.986667,-41.344167
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Mucuge,BA,-12.988333,-41.340833
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Mucuge,BA,-13,-41.366667
Thelyschista ghillanyi (Pabst) Garay,Orchidaceae,Thelyschista,Thelyschista ghillanyi,Mucuge,BA,-13.001389,-41.371944
Gomesa ramosa (Lindl.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa ramosa,Mucuge,BA,-12.760556,-41.515833
Cyrtopodium aliciae L.Linden & Rolfe,Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,Mucuge,BA,-13,-41.366667
Cyrtopodium saintlegerianum Rchb.f.,Orchidaceae,Cyrtopodium,Cyrtopodium saintlegerianum,Mucuge,BA,-13.15,-41.6
Cleistes exilis Hoehne,Orchidaceae,Cleistes,Cleistes exilis,Mucuge,BA,-12.95,-41.4075
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Mucuge,BA,-12.988889,-41.349167
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Mucuge,BA,-13,-41.366667
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Mucuge,BA,-12.988333,-41.340833
Epistephium williamsii Hook.f.,Orchidaceae,Epistephium,Epistephium williamsii,Mucuge,BA,-12.995278,-41.326667
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Mucuge,BA,-13,-41.366667
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Mucuge,BA,-13.006667,-41.374722
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Mucuge,BA,-12.992282,-41.34196
Prosthechea carrii V.P.Castro & Campacci,Orchidaceae,Prosthechea,Prosthechea carrii,Mucuge,BA,-13.283889,-41.285
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Mucuge,BA,-13.302222,-41.310556
Pleurothallis ochreata Lindl.,Orchidaceae,Acianthera,Acianthera ochreata,Mucuge,BA,-12.98333,-41.35
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Mucuge,BA,-13.01667,-41.41667
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Mucuge,BA,-13.000278,-41.363611
Thelyschista ghillanyi (Pabst) Garay,Orchidaceae,Thelyschista,Thelyschista ghillanyi,Mucuge,BA,-12.97833,-41.34333
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Mucuge,BA,-12.97833,-41.34333
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Mucuge,BA,-12.967761,-41.338774
Sobralia liliastrum Lindl.,Orchidaceae,Sobralia,Sobralia liliastrum,Mucuge,BA,-13.20696,-41.340342
Epistephium lucidum Cogn.,Orchidaceae,Epistephium,Epistephium williamsii,Mucuge,BA,-13.016667,-41.35
Sobralia liliastrum Lindl.,Orchidaceae,Sobralia,Sobralia liliastrum,Mucuge,BA,-12.991329,-41.355661
Sobralia liliastrum Lindl.,Orchidaceae,Sobralia,Sobralia liliastrum,Mucuge,BA,-12.821851,-41.517603
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Mucuge,BA,-12.991537,-41.350604
Sacoila lanceolata (Aubl.) Garay,Orchidaceae,Sacoila,Sacoila lanceolata,Mucuge,BA,-13.123333,-41.368889
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Mucuge,BA,-12.75,-41.5
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Mucuge,BA,-13.0092667,-41.3706394
Cattleya velutina Rchb.f.,Orchidaceae,Cattleya,Cattleya velutina,Mucuge,BA,-13.0092667,-41.3706394
Epistephium williamsii Hook.f.,Orchidaceae,Epistephium,Epistephium williamsii,Mucuge,BA,-13.02,-41.35
Thelyschista ghillanyi (Pabst) Garay,Orchidaceae,Thelyschista,Thelyschista ghillanyi,Mucuge,BA,-13.0092667,-41.3706394
Laelia bahiensis Schltr.,Orchidaceae,Cattleya,Cattleya luetzelburgii,Mucuge,BA,-12.933333,-41.65
Cattleya pfisteri (Pabst & Senghas) Van den Berg,Orchidaceae,Cattleya,Cattleya pfisteri,Mucuge,BA,-13.283889,-41.285
Thelyschista ghillanyi (Pabst) Garay,Orchidaceae,Thelyschista,Thelyschista ghillanyi,Mucuge,BA,-13,-41.38
Epistephium lucidum Cogn.,Orchidaceae,Epistephium,Epistephium williamsii,Mucuge,BA,-13.024522,-41.619939
Cattleya pfisteri (Pabst & Senghas) Van den Berg,Orchidaceae,Cattleya,Cattleya pfisteri,Mucuge,BA,-13.2,-41.375556
Epistephium sclerophyllum Lindl.,Orchidaceae,Epistephium,Epistephium sclerophyllum,Mucuge,BA,-12.996944,-41.364444
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Mucuge,BA,-12.979444,-41.343333
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Mucuge,BA,-12.979444,-41.343333
Thelyschista ghillanyi (Pabst) Garay,Orchidaceae,Thelyschista,Thelyschista ghillanyi,Mucuge,BA,-12.978333,-41.343333
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Mucuge,BA,-12.978333,-41.343333
Epidendrum avicula Lindl.,Orchidaceae,Epidendrum,Epidendrum avicula,Mucuge,BA,-13.290278,-41.292222
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Mucuge,BA,-12.991111,-41.388583
Hoffmannseggella bahiensis (Schltr.) H.G.Jones,Orchidaceae,Cattleya,Cattleya luetzelburgii,Mucuge,BA,-13.046961,-41.337916
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Mucuge,BA,-13.01666,-41.35
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Mucuge,BA,-13.277778,-41.281667
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Mucuge,BA,-13.277778,-41.281667
Trichocentrum cepula (Hoffmanns.) J.M.H.Shaw,Orchidaceae,Trichocentrum,Trichocentrum cepula,Mucuge,BA,-13.2,-41.2
Cyrtopodium flavum (Nees) Link & Otto ex Rchb.,Orchidaceae,Cyrtopodium,Cyrtopodium flavum,Mucuge,BA,-13.2,-41.2
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Mucuge,BA,-13.200833,-41.213056
Skeptrostachys congestiflora (Cogn.) Garay,Orchidaceae,Skeptrostachys,Skeptrostachys congestiflora,Mucuge,BA,-13.275,-41.266667
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Mucuge,BA,-13.313611,-41.300833
Pelexia orthosepala (Rchb.f. & Warm.) Schltr.,Orchidaceae,Pelexia,Pelexia orthosepala,Mucuge,BA,-13.3,-41.3
Veyretia rupicola (Garay) F.Barros,Orchidaceae,Veyretia,Veyretia rupicola,Mucuge,BA,-13.3,-41.3
Cattleya luetzelburgii Van den Berg,Orchidaceae,Cattleya,Cattleya luetzelburgii,Mucuge,BA,-13.3,-41.3
Cyrtopodium parviflorum Lindl.,Orchidaceae,Cyrtopodium,Cyrtopodium parviflorum,Mucuge,BA,-13.3,-41.3
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Mucuge,BA,-13.201111,-41.211944
Polystachya caracasana Rchb.f.,Orchidaceae,Polystachya,Polystachya foliosa,Mucuge,BA,-13.3,-41.3
Epistephium lucidum Cogn.,Orchidaceae,Epistephium,Epistephium williamsii,Mucuge,BA,-13.233333,-41.233333
Epistephium lucidum Cogn.,Orchidaceae,Epistephium,Epistephium williamsii,Mucuge,BA,-13.205278,-41.203056
Vanilla palmarum (Salzm. ex Lindl.) Lindl.,Orchidaceae,Vanilla,Vanilla palmarum,Mucuge,BA,-13.306111,-41.311944
Liparis nervosa (Thunb.) Lindl.,Orchidaceae,Liparis,Liparis nervosa,Mucuge,BA,-12.771161,-41.452694
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Mucuge,BA,-12.97475,-41.334138
Habenaria mystacina Lindl.,Orchidaceae,Habenaria,Habenaria mystacina,Mucuge,BA,-13.077222,-41.375278
Cattleya pfisteri (Pabst & Senghas) Van den Berg,Orchidaceae,Cattleya,Cattleya pfisteri,Mucuge,BA,-12.769444,-41.481389
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Mucuge,BA,-12.983333,-41.35
Epistephium lucidum Cogn.,Orchidaceae,Epistephium,Epistephium williamsii,Mucuge,BA,-12.983333,-41.35
Thelyschista ghillanyi (Pabst) Garay,Orchidaceae,Thelyschista,Thelyschista ghillanyi,Mucuge,BA,-12.983333,-41.35
Cleistes moritzii (Rchb.f.) Garay & Dunst.,Orchidaceae,Cleistes,Cleistes moritzii,Mucuge,BA,-13.016667,-41.4
Gomesa ramosa (Lindl.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa ramosa,Mucuge,BA,-13,-41.4
Encyclia advena (Rchb.f.) Porto & Brade,Orchidaceae,Encyclia,Encyclia advena,Mucuge,BA,-13.016667,-41.35
Hoffmannseggella bahiensis (Schltr.) H.G.Jones,Orchidaceae,Cattleya,Cattleya luetzelburgii,Mucuge,BA,-13,-41.366667
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Mucuge,BA,-13.016667,-41.35
Pleurothallis ochreata Lindl.,Orchidaceae,Acianthera,Acianthera ochreata,Mucuge,BA,-12.983333,-41.35
Cleistes exilis Hoehne,Orchidaceae,Cleistes,Cleistes exilis,Mucuge,BA,-13.343092,-41.550892
Habenaria parviflora Lindl.,Orchidaceae,Habenaria,Habenaria parviflora,Mucuge,BA,-12.989528,-41.389556
"Bulbophyllum involutum Borba, Semir & F.Barros",Orchidaceae,Bulbophyllum,Bulbophyllum involutum,Mucuge,BA,-13.004444,-41.37
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Mucuge,BA,-12.991667,-41.341667
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Mucuge,BA,-12.731111,-41.537778
Cattleya luetzelburgii Van den Berg,Orchidaceae,Cattleya,Cattleya luetzelburgii,Mucuge,BA,-13.15,-41.6
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Mucuge,BA,-13.016667,-41.343889
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Mucuge,BA,-12.97,-41.335
Cyrtopodium edmundoi Pabst,Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,Mucuge,BA,-13,-41.366667
Gomesa blanchetii (Rchb.f.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa blanchetii,Nova Redençao,BA,-12.849786,-41.202983
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Novo Horizonte,BA,-12.883333,-42.133333
Gomesa ramosa (Lindl.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa ramosa,Novo Horizonte,BA,-12.75,-42.059258
Habenaria pseudohamata Toscano,Orchidaceae,Habenaria,Habenaria pseudohamata,Palmeiras,BA,-12.45,-41.472222
Skeptrostachys congestiflora (Cogn.) Garay,Orchidaceae,Skeptrostachys,Skeptrostachys congestiflora,Palmeiras,BA,-12.463889,-41.446666
Epidendrum martianum Lindl.,Orchidaceae,Epidendrum,Epidendrum martianum,Palmeiras,BA,-12.458889,-41.475555
Sarcoglottis curvisepala Szlach. & Rutk.,Orchidaceae,Sarcoglottis,Sarcoglottis curvisepala,Palmeiras,BA,-12.456667,-41.452778
Gomesa sincorana (Campacci & Cath.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa sincorana,Palmeiras,BA,-12.6,-41.483333
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Palmeiras,BA,-12.45,-41.466667
Prosthechea moojenii (Pabst) W.E.Higgins,Orchidaceae,Prosthechea,Prosthechea moojenii,Palmeiras,BA,-12.6,-41.483333
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Palmeiras,BA,-12.45,-41.466667
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Palmeiras,BA,-12.6,-41.483333
Liparis vexillifera (Lex.) Cogn.,Orchidaceae,Liparis,Liparis vexillifera,Palmeiras,BA,-12.45,-41.466667
Epistephium lucidum Cogn.,Orchidaceae,Epistephium,Epistephium williamsii,Palmeiras,BA,-12.45,-41.466667
Epistephium williamsii Hook.f.,Orchidaceae,Epistephium,Epistephium williamsii,Palmeiras,BA,-12.45,-41.466667
Habenaria hamata Barb.Rodr.,Orchidaceae,Habenaria,Habenaria hamata,Palmeiras,BA,-12.45,-41.466667
Cleistes metallina (Barb.Rodr.) Schltr.,Orchidaceae,Cleistes,Cleistes speciosa,Palmeiras,BA,-12.45,-41.466667
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Palmeiras,BA,-12.448875,-41.462332
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Palmeiras,BA,-12.606778,-41.480612
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Palmeiras,BA,-12.600873,-41.488556
Epidendrum strobiliferum Rchb.f.,Orchidaceae,Epidendrum,Epidendrum strobiliferum,Palmeiras,BA,-12.483333,-41.483333
Pelexia viridis (Cogn.) Schltr.,Orchidaceae,Pelexia,Pelexia viridis,Palmeiras,BA,-12.466667,-41.466667
Anathallis sclerophylla (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Stelis,Stelis sclerophylla,Palmeiras,BA,-12.483333,-41.483333
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Palmeiras,BA,-12.456667,-41.452778
Octomeria alexandri Schltr.,Orchidaceae,Octomeria,Octomeria alexandri,Palmeiras,BA,-12.466667,-41.466667
Bulbophyllum napellii Lindl.,Orchidaceae,Bulbophyllum,Bulbophyllum napellii,Palmeiras,BA,-12.5,-41.5
Gomesa ramosa (Lindl.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa ramosa,Palmeiras,BA,-12.633333,-41.633333
Zygopetalum maculatum (Kunth) Garay,Orchidaceae,Zygopetalum,Zygopetalum maculatum,Palmeiras,BA,-12.469444,-41.481389
Sarcoglottis curvisepala Szlach. & Rutk.,Orchidaceae,Sarcoglottis,Sarcoglottis curvisepala,Palmeiras,BA,-12.466667,-41.466667
Gomesa sincorana (Campacci & Cath.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa sincorana,Palmeiras,BA,-12.5,-41.5
Pelexia viridis (Cogn.) Schltr.,Orchidaceae,Pelexia,Pelexia viridis,Palmeiras,BA,-12.5,-41.5
Cleistes paranaensis (Barb.Rodr.) Schltr.,Orchidaceae,Cleistes,Cleistes paranaensis,Palmeiras,BA,-12.466667,-41.466667
Habenaria spanophytica J.A.N.Bat. & Bianch.,Orchidaceae,Habenaria,Habenaria spanophytica,Palmeiras,BA,-12.466667,-41.466667
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Palmeiras,BA,-12.514167,-41.509167
Epistephium lucidum Cogn.,Orchidaceae,Epistephium,Epistephium williamsii,Palmeiras,BA,-12.466667,-41.466667
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Palmeiras,BA,-12.466667,-41.466667
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Palmeiras,BA,-12.5,-41.5
Thelyschista ghillanyi (Pabst) Garay,Orchidaceae,Thelyschista,Thelyschista ghillanyi,Palmeiras,BA,-12.466667,-41.466667
Habenaria bahiensis Schltr.,Orchidaceae,Habenaria,Habenaria bahiensis,Palmeiras,BA,-12.483333,-41.483333
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Palmeiras,BA,-12.633333,-41.633333
Cyrtopodium aliciae L.Linden & Rolfe,Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,Palmeiras,BA,-12.466667,-41.466667
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Palmeiras,BA,-12.466667,-41.466667
Zygopetalum maculatum (Kunth) Garay,Orchidaceae,Zygopetalum,Zygopetalum maculatum,Palmeiras,BA,-12.5,-41.5
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Palmeiras,BA,-12.458393,-41.472057
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Palmeiras,BA,-12.45844,-41.471867
Oeceoclades maculata (Lindl.) Lindl.,Orchidaceae,Eulophia,Eulophia maculata,Palmeiras,BA,-12.488056,-41.491944
Epistephium williamsii Hook.f.,Orchidaceae,Epistephium,Epistephium williamsii,Palmeiras,BA,-12.544258,-41.508797
Cattleya pfisteri (Pabst & Senghas) Van den Berg,Orchidaceae,Cattleya,Cattleya pfisteri,Palmeiras,BA,-12.600961,-41.488468
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Palmeiras,BA,-12.458747,-41.472102
Sobralia liliastrum Lindl.,Orchidaceae,Sobralia,Sobralia liliastrum,Palmeiras,BA,-12.457324,-41.526791
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Palmeiras,BA,-12.45542,-41.473082
Zygopetalum maculatum (Kunth) Garay,Orchidaceae,Zygopetalum,Zygopetalum maculatum,Palmeiras,BA,-12.600488,-41.4553
Cyrtopodium aliciae L.Linden & Rolfe,Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,Palmeiras,BA,-12.60544,-41.474453
Epistephium williamsii Hook.f.,Orchidaceae,Epistephium,Epistephium williamsii,Palmeiras,BA,-12.455556,-41.470833
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Palmeiras,BA,-12.459114,-41.471802
Habenaria pubidactyla subsp. pubidactyla,Orchidaceae,Habenaria,Habenaria pubidactyla,Palmeiras,BA,-12.606111,-41.478611
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Palmeiras,BA,-12.45,-41.466667
Habenaria hamata Barb.Rodr.,Orchidaceae,Habenaria,Habenaria hamata,Palmeiras,BA,-12.51,-41.577222
